household_id,village_id,village_name,sublocation_name,sublocation_id,location_id,location_name,constituency_name,county_name,isbeneficiaryhh,latitude,longitude,ruralurban,constituency_id,entry_date,usercode,county_id
401010701007248760128,4010101020072552,halake huqa,majengo,401010102,4010101,nagayo,saku,marsabit,True,2.34397,37.96985,rural,47,2017-11-07 10:04:00,128,10
4010102010072263150128,4010102010072263,halake waqo,mata_arba,401010201,4010102,dakabaricha,saku,marsabit,False,2.35501,38.00626,rural,47,2018-07-06 19:31:00,128,10
401010201007226310140,4010102010072263,halake waqo,mata_arba,401010201,4010102,dakabaricha,saku,marsabit,False,2.35957,38.00422,rural,47,2018-07-18 10:34:00,140,10
401010401007250110133,4010104010072501,halidaya,milima tatu,401010401,4010104,jireme,saku,marsabit,False,2.34793,37.99284,,47,2018-05-25 13:56:00,133,10
4040302010264586420238,4040302010264586,halima galma,sololo ramata,404030201,4040302,sololo,moyale,marsabit,False,3.55652,38.643445,urban,45,2018-12-06 17:32:00,238,10
4040104020314190810344,40401040203141904,halima salado tacho,goromuda,404010402,4040104,butiye,moyale,marsabit,False,3.507946,39.055599,urban,45,2020-01-17 18:43:00,344,10
40401040203141908100134,40401040203141904,halima salado tacho,goromuda,404010402,4040104,butiye,moyale,marsabit,False,3.831316506753174,36.67576339559483,urban,45,2020-01-28 18:52:00,134,10
4040401010264519400133,4040401010264519,halkano ali,uran,404040101,4040401,uran,moyale,marsabit,False,3.6069,38.54381,rural,45,2018-11-12 22:23:00,133,10
404040101026451920213,4040401010264519,halkano ali,uran,404040101,4040401,uran,moyale,marsabit,True,3.60682,38.54395,rural,45,2018-10-26 13:15:00,213,10
404040101026451940124,4040401010264519,halkano ali,uran,404040101,4040401,uran,moyale,marsabit,False,3.60695,38.54617,rural,45,2018-10-26 13:01:00,124,10
4040202010314243280344,40402020103142432,hallo bima village,godoma,404020201,4040202,godoma,moyale,marsabit,True,3.414794,39.290668,rural,45,2020-03-20 20:21:00,344,10
40402020103142432370344,40402020103142432,hallo bima village,godoma,404020201,4040202,godoma,moyale,marsabit,False,3.414311,39.295308,rural,45,2020-03-24 17:28:00,344,10
4040202010314243240342,40402020103142432,hallo bima village,godoma,404020201,4040202,godoma,moyale,marsabit,True,3.4168,39.2929,rural,45,2020-03-21 08:57:00,342,10
4040202010314243280342,40402020103142432,hallo bima village,godoma,404020201,4040202,godoma,moyale,marsabit,False,3.417447,39.293353,rural,45,2020-03-21 08:58:00,342,10
4040202010314243230454,40402020103142432,hallo bima village,godoma,404020201,4040202,godoma,moyale,marsabit,False,3.41777,39.29598,rural,45,2020-03-22 14:02:00,454,10
4040202010314243280454,40402020103142432,hallo bima village,godoma,404020201,4040202,godoma,moyale,marsabit,False,3.41658,39.29839,rural,45,2020-03-22 14:02:00,454,10
4040402010264464180259,4040402010264464,hallo galgallo,golole,404040201,4040402,golole,moyale,marsabit,False,3.59368,38.58597,rural,45,2018-11-25 09:40:00,259,10
40401080103142337850407,40401080103142336,halobula,kinisa,404010801,4040108,kinisa,moyale,marsabit,False,3.45143,39.13602,rural,45,2020-08-28 16:18:00,407,10
40401080103142337210358,40401080103142336,halobula,kinisa,404010801,4040108,kinisa,moyale,marsabit,False,3.46524677,39.1387124,rural,45,2020-08-27 12:06:00,358,10
4040108010314233610407,40401080103142336,hapicha,kinisa,404010801,4040108,kinisa,moyale,marsabit,False,3.47254,39.13722,rural,45,2020-08-28 10:29:00,407,10
40401080103142336170134,40401080103142336,hapicha,kinisa,404010801,4040108,kinisa,moyale,marsabit,False,3.47685,39.132453,rural,45,2020-08-28 10:25:00,134,10
4040402010264461300134,4040402010264461,haro gobo,golole,404040201,4040402,golole,moyale,marsabit,False,3.59192,38.58219,rural,45,2018-12-05 14:08:00,134,10
404040201026446170124,4040402010264461,haro gobo,golole,404040201,4040402,golole,moyale,marsabit,False,3.590112,38.582298,rural,45,2018-12-04 17:40:00,124,10
4040402010264461400134,4040402010264461,haro gobo,golole,404040201,4040402,golole,moyale,marsabit,False,3.59236,38.58315,rural,45,2018-12-05 14:09:00,134,10
401020201007245130135,4010202010072451,haro huka,gar-qarsa,401020201,4010202,qilta,saku,marsabit,True,2.37087,38.03689,,47,2017-11-07 22:29:00,135,10
4010302010072213100192,4010302010072213,haro jaje,badasa,401030201,4010302,jaldesa,saku,marsabit,False,2.6259,38.03138,rural,47,2017-11-21 19:53:00,192,10
4010302010072213230192,4010302010072213,haro jaje,badasa,401030201,4010302,jaldesa,saku,marsabit,False,2.25326,38.03626,rural,47,2017-11-27 23:16:00,192,10
40401080103142334540134,40401080103142336,harsacko,kinisa,404010801,4040108,kinisa,moyale,marsabit,False,1.7683468333418113,38.068530169129566,rural,45,2020-09-02 19:59:00,134,10
4040108010314233470358,40401080103142336,harsacko,kinisa,404010801,4040108,kinisa,moyale,marsabit,False,3.49535,39.1633046,rural,45,2020-08-27 12:05:00,358,10
4040108010314233420134,40401080103142336,harsacko,kinisa,404010801,4040108,kinisa,moyale,marsabit,False,3.0350155356769717,37.964934170436756,rural,45,2020-08-28 10:23:00,134,10
40401080103142334250134,40401080103142336,harsacko,kinisa,404010801,4040108,kinisa,moyale,marsabit,False,2.749652976626825,38.05671059253982,rural,45,2020-08-28 10:23:00,134,10
4030202030072127200143,4030202030072127,harugura,lonyori pichau,403020203,4030202,ngurunit,laisamis,marsabit,False,1.79141,37.47414,rural,48,2017-09-24 00:54:00,143,10
403020203007212730138,4030202030072127,harugura,lonyori pichau,403020203,4030202,ngurunit,laisamis,marsabit,False,1.79002,37.47359,rural,48,2017-09-28 11:04:00,138,10
403020203007212730347,4030202030072127,harugura,lonyori pichau,403020203,4030202,ngurunit,laisamis,marsabit,False,1.78566,37.47287,rural,48,2020-09-02 19:27:00,347,10
4040107010314226410353,40401070103142256,hassan ali,manyatta,404010701,4040107,manyatta,moyale,marsabit,False,3.521652,39.06165,urban,45,2020-02-18 08:36:00,353,10
